objectid,cl,nome_completo,area_plane,cod_rp,rp,codra,regiao_adm,cb_imovel,nome,tributacao,tot_imoveis,area_territ,exercicio
25448,215541,Largo da Boa Esperança,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,097,Bancários                 ,T,5,1283,2025
25449,001321,Rua Professor Silva Campos,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,2,901,2025
25450,011031,Rua Almirante Figueiredo,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,1,429,2025
25451,012914,Rua João Francisco Nobrega,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,5,2388,2025
25452,014522,Rua Botocudos,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,4,2232,2025
25453,015602,Rua Cambui,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,1,500,2025
25454,017723,Rua Comendador Bastos,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,5,3856,2025
25455,018358,Travessa Costa Carvalho,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,1,150,2025
25456,018598,Rua Curuca,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,13,8146,2025
25457,024125,Praia da Guanabara,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,2,738,2025
25458,024570,Rua Guiricema,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,1,350,2025
25459,026914,Rua Jarinu,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,6,4060,2025
25460,026922,Rua Jarí,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,1,468,2025
25461,027789,Rua Juciape,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,3,1542,2025
25462,030072,Rua Marau,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,1,500,2025
25463,031484,Rua Miritiba,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,4,2386,2025
25464,033753,Avenida Paranapuã,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,10,43863,2025
25465,034132,Rua Olímpio Machado,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,1,360,2025
25466,034207,Rua Magno Martins,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,12,29821,2025
25467,034843,Rua Pio Dutra,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,11,9949,2025
25468,035873,Avenida Doutor Agenor de Almeida Loyola,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,5,5238,2025
25469,040386,Rua Taquatinga,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,15,8700,2025
25470,041020,Rua Tremembé,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,5,3000,2025
25471,046524,Rua Budapeste,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,18,8855,2025
25472,046532,Rua General Edgardino Pinta,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,9,5850,2025
25473,046979,Rua Brigadeiro Newton Braga,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,2,702,2025
25474,050286,Rua João Teles Menezes,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,26,18526,2025
25475,050534,Rua Zaquia Jorge,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,31,14811,2025
25476,051730,Rua Paraim,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,2,600,2025
25477,059063,Rua Chapot Prevost,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,7,2552,2025
25478,059519,Rua Carmo de Minas,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,1,247,2025
25479,117713,Rua do Romancista,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,4,1660,2025
25480,127787,Rua Coronel Rogaciano Mendes,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,098,Freguesia (Ilha)          ,T,5,1542,2025
25481,014233,Praia da Bica,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,6,11166,2025
25482,019448,Rua Paranhos da Silva,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,2,861,2025
25483,021980,Rua Cabo Frio,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,1,1325,2025
25484,024604,Rua Francisco da Costa,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,1,618,2025
25485,024653,Rua Luis Vahia Monteiro,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,3,1779,2025
25486,025098,Rua Antonio Pais de Sande,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,2,1091,2025
25487,025130,Rua Cumplido de Santana,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,1,717,2025
25488,036475,Rua Manuel Rodrigues,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,2,755,2025
25489,037424,Rua Djalma Pontes Nogueira,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,2,916,2025
25490,040147,Rua Porto Seguro,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,4,4904,2025
25491,040196,Rua Aureliano Pimentel,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,4,5232,2025
25492,041764,Rua Carmem Miranda,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,6,3966,2025
25493,044206,Rua João Dias,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,1,550,2025
25494,044271,Rua Almeida Brandão,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,1,151,2025
25495,044578,Rua Conquista,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,4,1962,2025
25496,045328,Rua Marapeta,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,3,1265,2025
25497,045336,Rua Gaspar Magalhães,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,1,680,2025
25498,045880,Rua Quirino dos Santos,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,5,2520,2025
25499,045948,Rua Aperea,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,1,600,2025
25500,045971,Rua Professor Veríssimo da Costa,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,2,1187,2025
25501,046045,Rua General Mario Hermes,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,1,437,2025
25502,046110,Rua Alcides de Freitas,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,1,615,2025
25503,046326,Rua Orestes Rosolia,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,4,1916,2025
25504,046417,Rua Uca,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,3,2224,2025
25505,046615,Rua Cambaúba,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,8,4256,2025
25506,046698,Rua Monsenhor Magaldi,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,3,1557,2025
25507,046730,Rua Francisco Goes Calmon,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,099,Jardim Guanabara          ,T,2,1077,2025
25508,049197,Rua Jaciru,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,1328,2025
25509,049239,Estrada da Soca,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,6,2037,2025
25510,049288,Rua Apiacas,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,5,2855,2025
25511,049296,Estrada Santa Efigênia,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,37,11306,2025
25512,049304,Estrada Curumau,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,35,199870,2025
25513,049320,Rua Visconde de Asseca,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,1626,2025
25514,050187,Rua Silva Araujo,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,1214,2025
25515,052191,Rua Marechal José Bevilaqua,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,5,13421,2025
25516,052530,Estrada São Gonçalo,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,14,18768,2025
25517,052688,Estrada dos Teixeiras,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,50,821195,2025
25518,056556,Rua Otacílio Novais,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,346,2025
25519,056598,Rua Caçu,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,10,1672,2025
25520,056606,Rua Nacional,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,360,2025
25521,056739,Rua Madressilva,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,444,2025
25522,058917,Rua Professora Francisca Piragibe,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,1124,2025
25523,093138,PAL 15916,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,6,77230,2025
25524,093146,Rua Bemposta,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,5,72884,2025
25525,093161,Rua Peri Mirim,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,9,149281,2025
25526,093880,Travessa Bogari,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,4,81,2025
25527,100834,Rua Doutor Francisco Fonseca Teles,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,6,1904,2025
25528,105908,Rua Líbero Badaro,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,598,2025
25529,105999,Rua dos Biógrafos,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,11,1588,2025
25530,106005,Rua dos Filósofos,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,3,1253,2025
25531,106013,Rua dos Gramáticos,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,320,2025
25532,106039,Rua dos Botânicos,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,6,435,2025
25533,106054,Rua dos Sábios,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,3,860,2025
25534,106062,Rua dos Geólogos,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,360,2025
25535,106070,Rua dos Biólogos,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,29,10200,2025
25536,106104,Rua dos Físicos,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,8,1769,2025
25537,112235,Rua do Radialista,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,360,2025
25538,112284,Avenida do Comerciário,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,395,2025
25539,113209,Rua Lage do Muriaé,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,360,2025
25540,113365,Rua Relvado,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,1507,2025
25541,113381,Rua Lagolândia,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,310,2025
25542,113399,Rua Salinópolis,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,3,975,2025
25543,113407,Rua Lucaia,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,317,2025
25544,113647,Rua Athaly Aguiar,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,236,2025
25545,122432,Avenida Três  - PAL 23065,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,1050,2025
25546,122440,Avenida Gerdal Boscoli,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,82914,2025
25547,122457,Avenida Amado Baia,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,4,1335,2025
25548,122473,Rua Um - PAL 23065,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,3,1926,2025
25549,122481,Rua Tancredo Neves,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,16,8670,2025
25550,122507,Rua Barra da Estiva,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,525,2025
25551,122515,Rua Barro Alto,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,1050,2025
25552,122523,Rua Caraibuna,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,1050,2025
25553,122549,Rua Japomirim,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,525,2025
25554,122564,Rua Matina,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,622,2025
25555,122598,Rua Nova Colina,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,1254,2025
25556,127803,Rua Gurgel do Amaral,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,364,2025
25557,127852,Avenida Emile Roux,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,3,1290,2025
25558,127860,Avenida Guia Lopes,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,750,2025
25559,138735,Rua Candido Ferreira de Souza,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,255,2025
25560,141424,Rua Murutinga,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,3,505,2025
25561,143875,Rua Padre Landell de Moura,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,140,2025
25562,144253,Rua São Longino,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,144,2025
25563,144261,Rua São Policarpo,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,152,2025
25564,144279,Rua São Severino,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,4,576,2025
25565,144287,Rua São Turíbio,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,142,2025
25566,144295,Rua São Zózimo,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,496,2025
25567,144444,Rua Carlos Palut,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,10322,2025
25568,147421,Rua Pedra Branca,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,294,2025
25569,148197,Rua Soldado Eugênio da Silva,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,4704,2025
25570,148684,Rua Eduardo Mendonça,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,22,339,2025
25571,148700,Rua Paulo Barata,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,4,744,2025
25572,149799,Rua Tarituba,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,4,568,2025
25573,149807,Rua Jacipora,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,240,2025
25574,149815,Rua Ibiaca,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,527,2025
25575,150185,Rua Sargento Luis da Silva,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,1008,2025
25576,150847,Rua Aperibe,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,4,1080,2025
25577,150854,Rua Monte Verde,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,500,2025
25578,150920,Rua Mansidão,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,225,2025
25579,151688,Rua Sertan Gilberto Costa,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,5,592,2025
25580,153007,Rua Iracema de Alencar,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,10,8622,2025
25581,153122,Rua Cortes,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,11,3080,2025
25582,153205,Rua Jayce Andre,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,8,1481,2025
25583,153213,Rua Lydio de Souza,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,6,900,2025
25584,153627,Rua General Victoriano Aranha da Silva,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,140,2025
25585,154104,Rua Professor Alpheo Portella,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,5,101406,2025
25586,154112,Rua Moacyr Areas,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,640,2025
25587,154120,Rua Sebastião Jose Leporace,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,0,2025
25588,154138,Rua Dante Semeraro Sobrinho,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,3,927,2025
25589,154229,Rua Professor Antonio de Oliveira Pantoja,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,280,2025
25590,154278,Rua Renato Carneiro Campos,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,3,1125,2025
25591,155069,Rua Abram Lustman,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,7,1837,2025
25592,155077,Rua Desembargador Omar Dutra,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,476,2025
25593,155085,Rua Kattrin Kemper,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,4,1079,2025
25594,155093,Rua Mario Miranda,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,357,2025
25595,155119,Rua Paulo Ernesto Heilborn,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,14,26146,2025
25596,155127,Rua Hilton Gosling,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,250,2025
25597,155234,Rua Alberto Soares Sampaio,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,6,2164,2025
25598,155242,Rua Humberto Bastos,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,12,5396,2025
25599,155259,Rua Arlindo Moreira,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,379,2025
25600,157685,Rua Luiz Santiago de Mesquita,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,250,2025
25601,157701,Rua Marino Ramos,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,516,2025
25602,157719,Rua Nelson Teixeira,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,4,1000,2025
25603,157743,Rua Amarantina,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,3,686,2025
25604,159574,Rua Getúlio de Moura,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,3,739,2025
25605,159582,Rua Nilson Resende,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,492,2025
25606,159616,Rua Carlos Braga,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,240,2025
25607,159756,Rua Dionísio Silveira,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,982,2025
25608,159780,Rua Casper Líbero,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,363,2025
25609,163030,Rua Oswaldo Lussac,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,8268,2025
25610,164996,Rua Pedro Aleixo,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,4,7124,2025
25611,165563,Rua Jaime Barcelos,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,1200,2025
25612,165571,Rua Antonio da Costa Magalhães,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,600,2025
25613,165589,Rua Adalgisa Nery,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,30,65104,2025
25614,167197,Praça Haroldo Barbosa,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,622,2025
25615,167908,Rua Carolina Nabuco,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,481,2025
25616,171678,Rua Rubens de Castro,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,3,360,2025
25617,171686,Rua Rui das Dores,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,4,48,2025
25618,171694,Rua Zeferino Brasil,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,120,2025
25619,180125,Rua Julieta Alencar de Mello,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,5,978,2025
25620,191817,Rua Arara Juba,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,125,2025
25621,191825,Rua Ararinha Azul,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,6,720,2025
25622,191833,Rua Andorinhas das Casas,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,120,2025
25623,191916,Rua Coleiro do Brejo,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,240,2025
25624,192575,Rua A - PAL 35595,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,45,18070,2025
25625,192591,Rua C - PAL 35595,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,18,6753,2025
25626,195503,Rua A - PAL 40144,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,10,1644,2025
25627,195511,Rua B - PAL 40144,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,113,2025
25628,195578,Travessa Cinco - PAL 40144,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,120,2025
25629,198937,Avenida Antonieta Campos da Paz,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,5074,2025
25630,202846,Rua A - PAL 38679,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,3,338,2025
25631,202887,Rua E - PAL 38679,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,8,1466,2025
25632,202903,Rua J - PAL 38679,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,150,2025
25633,203372,Rua C - PAL 28294,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,191,2025
25634,203414,Rua G - PAL 28294,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,400,2025
25635,203463,Rua A - PAL 31265,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,11,1408,2025
25636,203471,Rua B - PAL 31265,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,5,654,2025
25637,203489,Rua C,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,5,640,2025
25638,203497,Rua D - PAL 31265,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,5,640,2025
25639,203505,Rua E - PAL 31265,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,5,737,2025
25640,203513,Rua G - PAL 31265,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,1,124,2025
25641,203539,Rua H - PAL 31265,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,284,2025
25642,203547,Rua I - PAL 31265,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,342,2025
25643,203786,Avenida Dois - PAA 7664/ PAL 23065,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,2,1170,2025
25644,205393,Rua A - PAL 38697,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,5,600,2025
25645,205419,Rua B - PAL 38697,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,6,720,2025
25646,205427,Rua C - PAL 38697,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,3,360,2025
25647,205435,Rua D - PAL 38697,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,122,Taquara                   ,T,3,360,2025
